id,nombre_canonico,tipo,es_clave,categoria,metadata,fecha_creacion,ultima_mencion
2218,San Luis Potosí,LOC,0,,,2026-02-12 16:23:31,
2219,Cuevas,PER,0,,,2026-02-12 16:23:31,
2220,Poncho de Nigris,PER,0,,,2026-02-12 16:23:31,
2221,Flor Rubio,PER,0,,,2026-02-12 16:23:31,
2222,Gabo Cuevas,PER,0,,,2026-02-12 16:23:31,
2223,Pablo Rodríguez,PER,0,,,2026-02-12 16:23:32,
2224,Rodríguez,PER,0,,,2026-02-12 16:23:32,
2225,Ro,ORG,0,,,2026-02-12 16:23:32,
2226,##toplas Servicios de Agua,ORG,0,,,2026-02-12 16:23:32,
2227,Rotoplas,ORG,0,,,2026-02-12 16:23:32,
2228,Napoleón Gómez Urrutia,PER,0,,,2026-02-12 16:23:32,
2229,Integridad Financiera Global,ORG,0,,,2026-02-12 16:23:33,
2230,##FI,ORG,0,,,2026-02-12 16:23:33,
2231,##mla,ORG,0,,,2026-02-12 16:23:33,
2232,Centro de Estudios Monetarios Latinoamericanos,ORG,0,,,2026-02-12 16:23:33,
2233,Marath Bolaños,PER,0,,,2026-02-12 16:23:33,
2234,Carlos Loreto,PER,0,,,2026-02-12 16:23:33,
2235,Northern Organized Recordz,ORG,0,,,2026-02-12 16:23:33,
2236,Reclusorio Norte,LOC,0,,,2026-02-12 16:23:33,
2237,calle Paseos del Pedregal,LOC,0,,,2026-02-12 16:23:33,
2238,Pedregal,LOC,0,,,2026-02-12 16:23:33,
2239,Invader,PER,0,,,2026-02-12 16:23:33,
2240,Michel Basquiat,PER,0,,,2026-02-12 16:23:33,
2241,OBEY,PER,0,,,2026-02-12 16:23:33,
2242,##ing,PER,0,,,2026-02-12 16:23:33,
2243,Fundación Canal de Madrid,ORG,0,,,2026-02-12 16:23:33,
2244,OCDE,ORG,0,,,2026-02-12 16:23:34,
2245,##san Mercedes Benz,ORG,0,,,2026-02-12 16:23:34,
2246,Aguascalientes China,LOC,0,,,2026-02-12 16:23:34,
2247,Vidal Llerenas,PER,0,,,2026-02-12 16:23:34,
2248,Li Chenggang,PER,0,,,2026-02-12 16:23:34,
2249,Antonio Ortega,PER,0,,,2026-02-12 16:23:34,
2250,Sub,ORG,0,,,2026-02-12 16:23:34,
2251,##aru,ORG,0,,,2026-02-12 16:23:34,
2252,Subaru,ORG,0,,,2026-02-12 16:23:34,
2253,Presidente de Consejo de Administración,PER,0,,,2026-02-12 16:23:35,
2254,Cooperativa,ORG,0,,,2026-02-12 16:23:35,
2255,Panduit,ORG,0,,,2026-02-16 00:55:30,
2256,Apo,LOC,0,,,2026-02-16 00:55:30,
2257,##ca,LOC,0,,,2026-02-16 00:55:30,
2258,##YSSEN,ORG,0,,,2026-02-16 00:55:31,
2259,Taipei,ORG,0,,,2026-02-16 00:55:31,
2260,##lim,PER,0,,,2026-02-16 00:55:31,
2261,Senador,PER,0,,,2026-02-16 00:55:31,
2262,Emilio Rosas,PER,0,,,2026-02-16 00:55:31,
2263,MG,ORG,0,,,2026-02-16 00:55:31,
2264,Financial Times,ORG,0,,,2026-02-16 00:55:31,
2265,Carlos Villarreal,PER,0,,,2026-02-16 00:55:32,
2266,Salma,PER,0,,,2026-02-16 00:55:32,
2267,Marx Arriaga,PER,0,,,2026-02-16 00:55:32,
2268,Marx Arri,PER,0,,,2026-02-16 00:55:32,
2269,Dirección General de Materiales Educativos,ORG,0,,,2026-02-16 00:55:32,
2270,DGME,ORG,0,,,2026-02-16 00:55:32,
2271,Elizabeth Estrada Macías,PER,0,,,2026-02-16 00:55:33,
2272,Contraloría Autónoma del Agua,ORG,0,,,2026-02-16 00:55:33,
2273,Distrito de Riego de la Conagu,ORG,0,,,2026-02-16 00:55:33,
2274,Geist,PER,0,,,2026-02-16 00:55:33,
2275,Uziel Muñoz,PER,0,,,2026-02-16 00:55:33,
2276,Roger Steen,PER,0,,,2026-02-16 00:55:33,
2277,##l Muñoz,PER,0,,,2026-02-16 00:55:33,
2278,##ziel Muñoz,PER,0,,,2026-02-16 00:55:33,
2279,Muñoz,PER,0,,,2026-02-16 00:55:33,
2280,Cornnell,PER,0,,,2026-02-16 00:55:33,
2281,##zie,PER,0,,,2026-02-16 00:55:33,
2282,Universidad Autónoma de Nuevo León,ORG,0,,,2026-02-16 00:55:33,
2283,World Athletics,ORG,0,,,2026-02-16 00:55:33,
2284,Belgrado,LOC,0,,,2026-02-16 00:55:33,
2285,##trava,LOC,0,,,2026-02-16 00:55:33,
2286,República Checa,LOC,0,,,2026-02-16 00:55:33,
2287,Serbia,LOC,0,,,2026-02-16 00:55:33,
2288,Sierra,PER,0,,,2026-02-16 00:55:34,
2289,Coparmex Nacional,ORG,0,,,2026-02-16 00:55:34,
2290,Confederación,ORG,0,,,2026-02-16 00:55:34,
2291,Liam Conejo Ramos,PER,0,,,2026-02-16 00:55:35,
2292,Donad Trump,PER,0,,,2026-02-16 00:55:35,
2293,Liam,PER,0,,,2026-02-16 00:55:35,
2294,Alberto León,PER,0,,,2026-02-16 00:55:35,
2295,Aduanas,ORG,0,,,2026-02-16 00:55:35,
2296,Servicio de Control de Migración,ORG,0,,,2026-02-16 00:55:35,
2297,Via Laietana,LOC,0,,,2026-02-16 00:55:35,
2298,calle del Sotstinent Navarro,LOC,0,,,2026-02-16 00:55:35,
2299,Hoster,PER,0,,,2026-02-16 00:55:35,
2300,Tommy,PER,0,,,2026-02-16 00:55:35,
2301,##ística MILAC,ORG,0,,,2026-02-16 00:55:35,
2302,Departamento de Energía,ORG,0,,,2026-02-16 00:55:35,
2303,Departamento de Energía de Estados Unidos,ORG,0,,,2026-02-16 00:55:35,
2304,Puerto de,LOC,0,,,2026-02-16 00:55:35,
2305,##ora Estados Unidos,LOC,0,,,2026-02-16 00:55:35,
2306,##dem,ORG,0,,,2026-02-16 00:55:36,
2307,College Recruiting,ORG,0,,,2026-02-16 00:55:36,
2308,Academia IMG,ORG,0,,,2026-02-16 00:55:36,
2309,IMG Academy,ORG,0,,,2026-02-16 00:55:36,
2310,Departamento del Tesoro de Estados Unidos,ORG,0,,,2026-02-16 00:55:36,
2311,##enton,LOC,0,,,2026-02-16 00:55:36,
2312,Chic,PER,0,,,2026-02-16 00:55:37,
2313,Daniel Medina,PER,0,,,2026-02-16 00:55:37,
2314,Magomed Gadzhiyasulov,PER,0,,,2026-02-16 00:55:37,
2315,##ho,PER,0,,,2026-02-16 00:55:37,
2316,UFC,ORG,0,,,2026-02-16 00:55:37,
2317,Bolivia,LOC,0,,,2026-02-16 00:55:37,
2318,David Colmenares Páramo,PER,0,,,2026-02-16 00:55:37,
2319,Unidad de Evaluación y Control,ORG,0,,,2026-02-16 00:55:37,
2320,UEC,ORG,0,,,2026-02-16 00:55:37,
2321,Auditoría Superior de la Federación,ORG,0,,,2026-02-16 00:55:37,
2322,ASF,ORG,0,,,2026-02-16 00:55:37,
2323,El Bloque Depresivo,ORG,0,,,2026-02-16 00:55:37,
2324,Teatro Esperanza Iris,LOC,0,,,2026-02-16 00:55:37,
2325,Esperanza Iris,LOC,0,,,2026-02-16 00:55:37,
2326,calle Donceles,LOC,0,,,2026-02-16 00:55:37,
2327,Milei,PER,0,,,2026-02-16 00:55:37,
2328,Página12,ORG,0,,,2026-02-16 00:55:37,
2329,Ghosh Especial para La,PER,0,,,2026-02-16 00:55:37,
2330,. Stiglitz,PER,0,,,2026-02-16 00:55:37,
2331,##ís,PER,0,,,2026-02-16 00:55:38,
2332,Mahmoud Abbas,PER,0,,,2026-02-16 00:55:38,
2333,Autoridad Nacional Palestina,ORG,0,,,2026-02-16 00:55:38,
2334,UA,ORG,0,,,2026-02-16 00:55:38,
2335,Unión Africana,ORG,0,,,2026-02-16 00:55:38,
2336,Israel,ORG,0,,,2026-02-16 00:55:38,
2337,Abeba,LOC,0,,,2026-02-16 00:55:38,
2338,Etiopía,LOC,0,,,2026-02-16 00:55:38,
2339,Adís Abeba,LOC,0,,,2026-02-16 00:55:38,
2340,Luis,PER,0,,,2026-02-16 00:55:38,
2341,Yuriria Iturriaga,PER,0,,,2026-02-16 00:55:38,
2342,Venecia,LOC,0,,,2026-02-16 00:55:38,
2343,##nes,LOC,0,,,2026-02-16 00:55:38,
2344,Ojo Laguna,LOC,0,,,2026-02-16 00:55:38,
2345,Chih,LOC,0,,,2026-02-16 00:55:38,
2346,Participación Ciudadana,ORG,0,,,2026-02-16 00:55:39,
2347,Instituto Electoral,ORG,0,,,2026-02-16 00:55:39,
2348,Francesca Albanese,PER,0,,,2026-02-16 00:55:39,
2349,Albanese,PER,0,,,2026-02-16 00:55:39,
2350,Organización de Naciones Unidas,ORG,0,,,2026-02-16 00:55:39,
2351,Palestina,ORG,0,,,2026-02-16 00:55:39,
2352,El Diario,ORG,0,,,2026-02-16 00:55:39,
2353,Angelópolis,LOC,0,,,2026-02-16 00:55:39,
2354,Despecho,LOC,0,,,2026-02-16 00:55:39,
2355,Francisco Valdés Simancas,PER,0,,,2026-02-16 00:55:39,
2356,Raúl Quiroga,PER,0,,,2026-02-16 00:55:39,
2357,Asociaciones Civiles de Usuarios del Distrito de Riego 026 Bajo Río,ORG,0,,,2026-02-16 00:55:39,
2358,Reynosa,LOC,0,,,2026-02-16 00:55:39,
2359,Costa Coffee,ORG,0,,,2026-02-16 00:55:39,
2360,Andrés Manuel López Obrador,PER,0,,,2026-02-16 16:01:18,
2361,##juana,LOC,0,,,2026-02-16 16:01:18,
2362,Ti,LOC,0,,,2026-02-16 16:01:18,
2363,Marx,PER,0,,,2026-02-16 16:01:18,
2364,Pública,ORG,0,,,2026-02-16 16:01:18,
2365,Marath Baruch Bolaños López,PER,0,,,2026-02-16 16:01:19,
2366,Consorcio de COMSA,ORG,0,,,2026-02-16 16:01:19,
2367,##puato,LOC,0,,,2026-02-16 16:01:19,
2368,Ira,LOC,0,,,2026-02-16 16:01:19,
2369,Hon,ORG,0,,,2026-02-16 16:01:19,
2370,Cruz Pérez Cuéllar,PER,0,,,2026-02-16 16:01:20,
2371,Chi,ORG,0,,,2026-02-16 16:01:20,
2372,##huahua,LOC,0,,,2026-02-16 16:01:20,
2373,OPEP,ORG,0,,,2026-02-16 16:01:20,
2374,Moody s,ORG,0,,,2026-02-16 16:01:20,
2375,Centro de Bachillerato Tecnológico Industrial y de Servicios No,ORG,0,,,2026-02-16 16:01:21,
2376,CBTis,ORG,0,,,2026-02-16 16:01:21,
2377,Edimburgo,LOC,0,,,2026-02-16 16:01:21,
2378,cla,PER,0,,,2026-02-16 16:01:21,
2379,Arriaga,PER,0,,,2026-02-16 16:01:21,
2380,de Educación Pública,ORG,0,,,2026-02-16 16:01:21,
2381,##udi,LOC,0,,,2026-02-16 16:01:21,
2382,Rover Alemán,PER,0,,,2026-02-16 16:01:22,
2383,##ver Alemán,PER,0,,,2026-02-16 16:01:22,
2384,Alfredo,PER,0,,,2026-02-16 16:01:22,
2385,Sebastian,PER,0,,,2026-02-16 16:01:22,
2386,Alemán,PER,0,,,2026-02-16 16:01:22,
2387,Reforestación Extrema,ORG,0,,,2026-02-16 16:01:22,
2388,Alam,LOC,0,,,2026-02-16 16:01:22,
2389,##eda,LOC,0,,,2026-02-16 16:01:22,
2390,##mica,ORG,0,,,2026-02-16 16:01:22,
2391,Comunidad f,ORG,0,,,2026-02-16 16:01:22,
2392,Inegi,ORG,0,,,2026-02-16 16:01:22,
2393,Instituto Nacional de Geografía y Estadística,ORG,0,,,2026-02-16 16:01:22,
2394,Cli,PER,0,,,2026-02-16 16:01:23,
2395,PaulRef,PER,0,,,2026-02-16 16:01:23,
2396,Davis,PER,0,,,2026-02-16 16:01:23,
2397,Paul Stanley,PER,0,,,2026-02-16 16:01:23,
2398,Stanley,PER,0,,,2026-02-16 16:01:23,
2399,##ve,ORG,0,,,2026-02-16 16:01:23,
2400,##udad de México,LOC,0,,,2026-02-16 16:01:24,
2401,Elo,PER,0,,,2026-02-16 16:01:24,
2402,Alonso Romero,PER,0,,,2026-02-16 16:01:24,
2403,TS,ORG,0,,,2026-02-16 16:01:24,
2404,##tedance,ORG,0,,,2026-02-16 16:01:24,
2405,Microsoft,ORG,0,,,2026-02-16 16:01:24,
2406,Meta,ORG,0,,,2026-02-16 16:01:24,
2407,Open AI,ORG,0,,,2026-02-16 16:01:24,
2408,##MC,ORG,0,,,2026-02-16 16:01:24,
2409,Ortiz Tejeda,PER,0,,,2026-02-16 16:01:25,
2410,IFC,ORG,0,,,2026-02-16 16:01:25,
2411,La Corporación Financiera Internacional,ORG,0,,,2026-02-16 16:01:25,
2412,Grupo Banco Mundial,ORG,0,,,2026-02-16 16:01:25,
2413,##bra Macquarie,ORG,0,,,2026-02-16 16:01:25,
2414,Banco Mundial,ORG,0,,,2026-02-16 16:01:25,
2415,Agencia Nacional de Aduanas de México,ORG,0,,,2026-02-16 16:01:25,
2416,ANAM,ORG,0,,,2026-02-16 16:01:25,
2417,Carlos Fazio,PER,0,,,2026-02-16 16:01:25,
2418,Rubio,PER,0,,,2026-02-16 16:01:25,
2419,Organización para la Cooperación y el Desarrollo Económicos,ORG,0,,,2026-02-16 16:01:25,
2420,Valent,PER,0,,,2026-02-16 16:01:26,
2421,Diputados,ORG,0,,,2026-02-16 16:01:26,
2422,Pedro Sánchez,PER,0,,,2026-02-16 16:01:26,
2423,##as Torre,PER,0,,,2026-02-17 16:00:57,
2424,Ampli,LOC,0,,,2026-02-17 16:00:57,
2425,##ación Los,LOC,0,,,2026-02-17 16:00:57,
2426,Paseo La Rosita,LOC,0,,,2026-02-17 16:00:57,
2427,Unidad Deportiva,LOC,0,,,2026-02-17 16:00:57,
2428,##ar Revolución,LOC,0,,,2026-02-17 16:00:57,
2429,Pedro Ant,PER,0,,,2026-02-17 16:00:57,
2430,Carmen Fernández Padilla,PER,0,,,2026-02-17 16:00:57,
2431,Moisés Nájera Torres,PER,0,,,2026-02-17 16:00:57,
2432,Secretaría de Salud de Durango,ORG,0,,,2026-02-17 16:00:57,
2433,del Estado,ORG,0,,,2026-02-17 16:00:57,
2434,SSD,ORG,0,,,2026-02-17 16:00:57,
2435,. 2,ORG,0,,,2026-02-17 16:00:57,
2436,Guadalupe Victoria,LOC,0,,,2026-02-17 16:00:57,
2437,Vicente Guerrero,LOC,0,,,2026-02-17 16:00:57,
2438,Mez,LOC,0,,,2026-02-17 16:00:57,
2439,##quital,LOC,0,,,2026-02-17 16:00:57,
2440,dura,LOC,0,,,2026-02-17 16:00:57,
2441,Rafael,PER,0,,,2026-02-17 16:00:58,
2442,##a Morales,PER,0,,,2026-02-17 16:00:58,
2443,SNTSA,ORG,0,,,2026-02-17 16:00:58,
2444,Hospital Nuevo de Gómez Palacio,ORG,0,,,2026-02-17 16:00:58,
2445,Sección 188,ORG,0,,,2026-02-17 16:00:58,
2446,Sindicato Nacional de Trabajadores de la Secretaría de la Salud,ORG,0,,,2026-02-17 16:00:58,
2447,Lagunera,LOC,0,,,2026-02-17 16:00:58,
2448,Nissan Mexicana,ORG,0,,,2026-02-17 16:00:59,
2449,Ismael Burgueño,PER,0,,,2026-02-17 16:00:59,
2450,Emilio Lozoya,PER,0,,,2026-02-17 16:00:59,
2451,##cciones Industriales Tapia,ORG,0,,,2026-02-17 16:00:59,
2452,Constru,ORG,0,,,2026-02-17 16:00:59,
2453,OHL,ORG,0,,,2026-02-17 16:00:59,
2454,##pia,ORG,0,,,2026-02-17 16:00:59,
2455,Ci,ORG,0,,,2026-02-17 16:00:59,
2456,Ter,ORG,0,,,2026-02-17 16:00:59,
2457,Malasia,ORG,0,,,2026-02-17 16:00:59,
2458,##nium,ORG,0,,,2026-02-17 16:00:59,
2459,EdiVisión,ORG,0,,,2026-02-17 16:00:59,
2460,Relatora,PER,0,,,2026-02-17 16:00:59,
2461,##m Alsal,PER,0,,,2026-02-17 16:00:59,
2462,Ree,PER,0,,,2026-02-17 16:00:59,
2463,Althair Rivas Padilla,PER,0,,,2026-02-17 16:01:00,
2464,AMPI,ORG,0,,,2026-02-17 16:01:00,
2465,Abás Araqchí,PER,0,,,2026-02-17 16:01:00,
2466,Araqch,PER,0,,,2026-02-17 16:01:00,
2467,Ginebra,LOC,0,,,2026-02-17 16:01:00,
2468,Ministro de Comercio de Canadá,PER,0,,,2026-02-17 16:01:00,
2469,##inda,PER,0,,,2026-02-17 16:01:01,
2470,Bel,PER,0,,,2026-02-17 16:01:01,
2471,Belinda,PER,0,,,2026-02-17 16:01:01,
2472,##tel,ORG,0,,,2026-02-17 16:01:01,
2473,itali,LOC,0,,,2026-02-17 16:01:01,
2474,##Grupo Aeroméxico,ORG,0,,,2026-02-17 16:01:01,
2475,##Grupo México,ORG,0,,,2026-02-17 16:01:01,
2476,Street,LOC,0,,,2026-02-17 16:01:01,
2477,Pablo,PER,0,,,2026-02-17 16:01:02,
2478,Carlos Name,PER,0,,,2026-02-17 16:01:02,
2479,Carlos,PER,0,,,2026-02-17 16:01:02,
2480,Guardia Revolucionaria,ORG,0,,,2026-02-17 16:01:02,
2481,estrecho,LOC,0,,,2026-02-17 16:01:02,
2482,Ormuz,LOC,0,,,2026-02-17 16:01:02,
2483,##ibaum Pardo,PER,0,,,2026-02-17 16:01:02,
2484,Claudia Sheibaum,PER,0,,,2026-02-17 16:01:02,
2485,##ia López García,PER,0,,,2026-02-17 16:01:02,
2486,Nad,PER,0,,,2026-02-17 16:01:02,
2487,Universidad Pompeu Fabra,ORG,0,,,2026-02-17 16:01:02,
2488,##uerto Rico,LOC,0,,,2026-02-17 16:01:02,
2489,Guatemala,LOC,0,,,2026-02-17 16:01:02,
2490,##berg,PER,0,,,2026-02-17 16:01:03,
2491,Divinyls,PER,0,,,2026-02-17 16:01:03,
2492,##per,PER,0,,,2026-02-17 16:01:03,
2493,Linda Ronstadt,PER,0,,,2026-02-17 16:01:03,
2494,Stein,PER,0,,,2026-02-17 16:01:03,
2495,Tina Turner,PER,0,,,2026-02-17 16:01:03,
2496,Tom,PER,0,,,2026-02-17 16:01:03,
2497,##inda Carlisle,PER,0,,,2026-02-17 16:01:03,
2498,Cheap,PER,0,,,2026-02-17 16:01:03,
2499,Madonna,PER,0,,,2026-02-17 16:01:03,
2500,Billy Steinberg,PER,0,,,2026-02-17 16:01:03,
2501,Pat Benatar,PER,0,,,2026-02-17 16:01:03,
2502,Steinberg,PER,0,,,2026-02-17 16:01:03,
2503,##te Midler,PER,0,,,2026-02-17 16:01:03,
2504,##di Lauper,PER,0,,,2026-02-17 16:01:03,
2505,Lau,PER,0,,,2026-02-17 16:01:03,
2506,Celine Dion,PER,0,,,2026-02-17 16:01:03,
2507,##hitney Houston,PER,0,,,2026-02-17 16:01:03,
2508,##d College,ORG,0,,,2026-02-17 16:01:03,
2509,Bar,ORG,0,,,2026-02-17 16:01:03,
2510,Los,LOC,0,,,2026-02-17 16:01:03,
2511,Palm Springs,LOC,0,,,2026-02-17 16:01:03,
2512,Fresno,LOC,0,,,2026-02-17 16:01:03,
2513,Sachdeva,PER,0,,,2026-02-17 16:01:03,
2514,##her,PER,0,,,2026-02-17 16:01:03,
2515,##ti,PER,0,,,2026-02-17 16:01:03,
2516,Sugandha Sachdeva,PER,0,,,2026-02-17 16:01:03,
2517,SS WealthStreet,ORG,0,,,2026-02-17 16:01:03,
2518,Arabia Saudíta,ORG,0,,,2026-02-17 16:01:03,
2519,Singapur,LOC,0,,,2026-02-17 16:01:03,
2520,Nueva Delhi,LOC,0,,,2026-02-17 16:01:03,
2521,"Hong,",LOC,0,,,2026-02-17 16:01:03,
2522,Asia,LOC,0,,,2026-02-17 16:01:03,
2523,golfo Pérsico,LOC,0,,,2026-02-17 16:01:03,
2524,Secretaría de Gestión Integral de Riesgos,ORG,0,,,2026-02-17 16:01:04,
2525,##PC,ORG,0,,,2026-02-17 16:01:04,
2526,PC,ORG,0,,,2026-02-17 16:01:04,
2527,SM,ORG,0,,,2026-02-17 16:01:04,
2528,CGT,ORG,0,,,2026-02-17 16:01:04,
2529,Confederación General del Trabajo,ORG,0,,,2026-02-17 16:01:04,
2530,ByteDance,ORG,0,,,2026-02-17 16:01:04,
2531,Comisión Federal de Electricidad,ORG,0,,,2026-02-17 16:01:05,
2532,Transition Industries LLC,ORG,0,,,2026-02-17 16:01:05,
2533,Topolobampo,LOC,0,,,2026-02-17 16:01:05,
2534,Concesiones Integrales,ORG,0,,,2026-02-17 16:01:05,
2535,58 Legisla,ORG,0,,,2026-02-17 16:01:05,
2536,Pue,LOC,0,,,2026-02-17 16:01:05,
2537,Raúl Romero,PER,0,,,2026-02-17 16:01:05,
2538,##nium México,ORG,0,,,2026-02-17 16:01:05,
2539,Miguel Navarro Quintero,PER,0,,,2026-02-17 16:01:05,
2540,Hamid Gambari,PER,0,,,2026-02-17 16:01:05,
2541,Departamento Administrativo Nacional de Estadísticas,ORG,0,,,2026-02-17 16:01:06,
2542,Benjamín Robles,PER,0,,,2026-02-17 16:01:06,
2543,Instituto Nacional Electoral,ORG,0,,,2026-02-17 16:01:06,
2544,Reem Alsalem,PER,0,,,2026-02-17 16:01:06,
2545,Alzemon Méndez,PER,0,,,2026-02-17 16:01:06,
2546,El Chino,PER,0,,,2026-02-17 16:01:06,
2547,##róleos Mexicanos,ORG,0,,,2026-02-17 16:01:06,
2548,Ni,ORG,0,,,2026-02-17 16:01:06,
2549,##trógeno de la Península de Atasta,ORG,0,,,2026-02-17 16:01:06,
2550,##che Campeche,LOC,0,,,2026-02-17 16:01:06,
2551,Carmen,LOC,0,,,2026-02-17 16:01:06,
2552,Camp,LOC,0,,,2026-02-17 16:01:06,
2553,San Antonio Cárdenas,LOC,0,,,2026-02-17 16:01:06,
2554,Gutiérrez,PER,0,,,2026-02-17 16:01:06,
2555,Webull,ORG,0,,,2026-02-17 16:01:06,
2556,Andre,ORG,0,,,2026-02-17 16:01:07,
2557,Andreessen,ORG,0,,,2026-02-17 16:01:07,
2558,##essen,ORG,0,,,2026-02-17 16:01:07,
2559,América Móvil,ORG,0,,,2026-02-20 16:01:19,
2560,Slim,ORG,0,,,2026-02-20 16:01:19,
2561,Agn,PER,0,,,2026-02-20 16:01:20,
2562,##es,PER,0,,,2026-02-20 16:01:20,
2563,EI,ORG,0,,,2026-02-20 16:01:21,
2564,##MM,ORG,0,,,2026-02-20 16:01:21,
2565,Municipio de Frontera,ORG,0,,,2026-02-20 16:01:21,
2566,Frontera,ORG,0,,,2026-02-20 16:01:21,
2567,Instituto de Capacitación para el Trabajo del Estado de Coahuila,ORG,0,,,2026-02-20 16:01:21,
2568,##catec,ORG,0,,,2026-02-20 16:01:21,
2569,FR,LOC,0,,,2026-02-20 16:01:21,
2570,Asociación Mexicana de Distribuidores de Automotores,ORG,0,,,2026-02-20 16:01:21,
2571,Agencia Internacional de Energía,ORG,0,,,2026-02-20 16:01:22,
2572,Oxford Economics,ORG,0,,,2026-02-20 16:01:22,
2573,México b,LOC,0,,,2026-02-20 16:01:23,
2574,je,PER,0,,,2026-02-20 16:01:23,
2575,Universidad de París,ORG,0,,,2026-02-20 16:01:23,
2576,padre Siordia,PER,0,,,2026-02-20 16:01:24,
2577,Don Adolfo,PER,0,,,2026-02-20 16:01:24,
2578,##tea,PER,0,,,2026-02-20 16:01:24,
2579,don Popo,PER,0,,,2026-02-20 16:01:24,
2580,Doro,PER,0,,,2026-02-20 16:01:24,
2581,Tomás Gutiérrez,PER,0,,,2026-02-20 16:01:24,
2582,RAMO,PER,0,,,2026-02-20 16:01:24,
2583,Tomás Gutiérrez Merino,PER,0,,,2026-02-20 16:01:24,
2584,colonia Fidel Velázquez,LOC,0,,,2026-02-20 16:01:24,
2585,Plaza Emilio Carranza,LOC,0,,,2026-02-20 16:01:24,
2586,de Conchos,LOC,0,,,2026-02-20 16:01:25,
2587,Pasta de Conchos,LOC,0,,,2026-02-20 16:01:25,
2588,Luz López Castruita,PER,0,,,2026-02-20 16:01:25,
2589,Martha Lidia Pérez Gumecindo,PER,0,,,2026-02-20 16:01:25,
2590,Vida,ORG,0,,,2026-02-20 16:01:25,
2591,Comisión Nacional de Búsqueda,ORG,0,,,2026-02-20 16:01:25,
2592,Unidad de Desaparecidos de la Fiscalía General de la R,ORG,0,,,2026-02-20 16:01:25,
2593,Voz que Clama por Personas Desaparecidas,ORG,0,,,2026-02-20 16:01:25,
2594,Laguna de Coahuila,LOC,0,,,2026-02-20 16:01:25,
2595,Tum,ORG,0,,,2026-02-20 16:01:25,
2596,Suprema Corte de EU,ORG,0,,,2026-02-20 16:01:25,
2597,Carlos Fernández - Vega,PER,0,,,2026-02-20 16:01:25,
2598,Germán Larrea,PER,0,,,2026-02-20 16:01:25,
2599,Sindicato Nacional de Mineros,ORG,0,,,2026-02-20 16:01:25,
2600,México SA,ORG,0,,,2026-02-20 16:01:25,
2601,Pedro Miguel,PER,0,,,2026-02-20 16:01:26,
2602,Unión Soviética,ORG,0,,,2026-02-20 16:01:26,
2603,SH,ORG,0,,,2026-02-20 16:01:26,
2604,Tribunal Federal de Administrativa,ORG,0,,,2026-02-20 16:01:26,
2605,##CP,ORG,0,,,2026-02-20 16:01:26,
2606,Servicio de Administración Tributaria,ORG,0,,,2026-02-20 16:01:26,
2607,Rommel Pacheco,PER,0,,,2026-02-20 16:01:26,
2608,Conade,ORG,0,,,2026-02-20 16:01:26,
2609,Comisión Nacional de Cultura Física y Deporte,ORG,0,,,2026-02-20 16:01:26,
2610,Narendra Modi,PER,0,,,2026-02-20 16:01:26,
2611,Alicia Bárcena,PER,0,,,2026-02-20 16:01:26,
2612,##arnat México,ORG,0,,,2026-02-20 16:01:26,
2613,##nat,ORG,0,,,2026-02-20 16:01:26,
2614,Secretaría de Medio Ambiente y Recursos Naturales,ORG,0,,,2026-02-20 16:01:26,
2615,Coordinación de Atención a la Movilidad Humana,ORG,0,,,2026-02-20 16:01:27,
2616,Vallejo,LOC,0,,,2026-02-20 16:01:27,
2617,Izquierda Unida,ORG,0,,,2026-02-20 16:01:27,
2618,Unión por la Patria,ORG,0,,,2026-02-20 16:01:27,
2619,Buenos Aires.,LOC,0,,,2026-02-20 16:01:27,
2620,Ricardo Monreal,PER,0,,,2026-02-20 16:01:27,
2621,Monreal,PER,0,,,2026-02-20 16:01:27,
2622,Nay,LOC,0,,,2026-02-20 16:01:27,
2623,Punta Mita,LOC,0,,,2026-02-20 16:01:27,
2624,calle Pilares,LOC,0,,,2026-02-20 16:01:27,
2625,Letrán Valle,LOC,0,,,2026-02-20 16:01:27,
2626,Del Valle Sur,LOC,0,,,2026-02-20 16:01:27,
2627,Comité Organizador,ORG,0,,,2026-02-20 16:01:28,
2628,Corte Suprema de EU,ORG,0,,,2026-02-20 16:01:28,
2629,Corte Suprema de Estados Unidos,ORG,0,,,2026-02-20 16:01:28,
2630,ADI,ORG,0,,,2026-02-20 16:01:28,
2631,Suprema Corte de Estados Unidos,ORG,0,,,2026-02-20 16:01:29,
2632,Brad Pitt,PER,0,,,2026-02-21 21:59:34,
2633,Tom Cruise,PER,0,,,2026-02-21 21:59:34,
2634,de Bachillerato Tecnológico,ORG,0,,,2026-02-21 21:59:35,
2635,##USELAS,LOC,0,,,2026-02-21 21:59:35,
2636,BR,LOC,0,,,2026-02-21 21:59:35,
2637,Gre,PER,0,,,2026-02-21 21:59:35,
2638,IEEPA,ORG,0,,,2026-02-21 21:59:35,
2639,Administración Trump,ORG,0,,,2026-02-21 21:59:35,
2640,##HS,ORG,0,,,2026-02-21 21:59:35,
2641,Scott Bessent,PER,0,,,2026-02-21 21:59:35,
2642,Dallas,LOC,0,,,2026-02-21 21:59:35,
2643,Agencia Latinoamericana y Caribeña del Espacio,ORG,0,,,2026-02-21 21:59:35,
2644,FRISA,ORG,0,,,2026-02-21 21:59:36,
